dataset,filename,raw_opc_score,raw_geo_score,scaled_opc_score,scaled_geo_score,rounded_opc_score,rounded_geo_score,subset,label,pred_time
chest_xray_normal,NORMAL2-IM-0135-0001.png,0.30055998017390567,0.28753781194488204,1.8033598810434341,1.7252268716692922,2,2,train,Normal,1.5300004482269287
chest_xray_normal,NORMAL2-IM-0139-0001.png,0.4622417129576206,0.48701761166254676,2.7734502777457237,2.9221056699752808,3,3,train,Normal,1.6630265712738037
chest_xray_normal,NORMAL2-IM-0141-0001.png,0.2758444491773844,0.24067258896927035,1.6550666950643063,1.444035533815622,2,1,train,Normal,1.9361796379089355
chest_xray_normal,NORMAL2-IM-0207-0001.png,0.49720154205958045,0.49151028941075003,2.983209252357483,2.9490617364645004,3,3,train,Normal,1.5769593715667725
chest_xray_normal,NORMAL2-IM-0280-0001.png,0.4775901486476262,0.48365728557109827,2.8655408918857574,2.9019437134265895,3,3,train,Normal,1.6995420455932617
chest_xray_normal,NORMAL2-IM-0281-0001.png,0.3366561060150464,0.4196613182624181,2.0199366360902786,2.5179679095745087,2,3,train,Normal,1.5990562438964844
chest_xray_normal,NORMAL2-IM-0300-0001.png,0.4271381000677744,0.36123717576265335,2.5628286004066467,2.16742305457592,3,2,train,Normal,1.561962604522705
chest_xray_normal,NORMAL2-IM-0345-0001.png,0.486678646877408,0.4420429840683937,2.920071881264448,2.6522579044103622,3,3,train,Normal,1.461993932723999
chest_xray_normal,NORMAL2-IM-0346-0001.png,0.44090619186560315,0.4147536332408587,2.6454371511936188,2.4885217994451523,3,2,train,Normal,1.4380321502685547
chest_xray_normal,NORMAL2-IM-0348-0001.png,0.5201497034480175,0.5439542010426521,3.1208982206881046,3.263725206255913,3,3,train,Normal,1.5250000953674316
chest_xray_normal,NORMAL2-IM-0352-0001.png,0.4612248440583547,0.4830111414194107,2.767349064350128,2.8980668485164642,3,3,train,Normal,1.4719982147216797
chest_xray_normal,NORMAL2-IM-0353-0001.png,0.46310029427210486,0.5183306311567624,2.7786017656326294,3.109983786940574,3,3,train,Normal,1.4439704418182373
chest_xray_normal,NORMAL2-IM-0374-0001-0002.png,0.5293872406085331,0.5440400193134943,3.176323443651199,3.264240115880966,3,3,train,Normal,1.430999994277954
chest_xray_normal,NORMAL2-IM-0385-0001.png,0.4695137602587541,0.4098744268218676,2.8170825615525246,2.4592465609312057,3,2,train,Normal,1.4349942207336426
chest_xray_normal,NORMAL2-IM-0390-0001.png,0.22682537014285722,0.21994030972321826,1.3609522208571434,1.3196418583393097,1,1,train,Normal,1.440962314605713
chest_xray_normal,NORMAL2-IM-0394-0001.png,0.5246282139172156,0.5539337769150734,3.1477692835032935,3.3236026614904404,3,3,train,Normal,1.4830272197723389
chest_xray_normal,NORMAL2-IM-0413-0001.png,0.294165584569176,0.33760671565930045,1.7649935074150562,2.025640293955803,2,2,train,Normal,1.4549715518951416
chest_xray_normal,NORMAL2-IM-0415-0001.png,0.45933906982342404,0.49990426997343695,2.756034418940544,2.999425619840622,3,3,train,Normal,1.6149983406066895
chest_xray_normal,NORMAL2-IM-0417-0001.png,0.4894665703177452,0.45117379973332083,2.9367994219064713,2.7070427983999252,3,3,train,Normal,1.6549639701843262
chest_xray_normal,NORMAL2-IM-0421-0001.png,0.43637343868613243,0.44824287543694175,2.6182406321167946,2.6894572526216507,3,3,train,Normal,1.5269651412963867
chest_xray_normal,NORMAL2-IM-0427-0001.png,0.5264052810768286,0.5981425816814104,3.158431686460972,3.588855490088463,3,4,train,Normal,1.4949681758880615
chest_xray_normal,NORMAL2-IM-0435-0001.png,0.4211208044240872,0.42789342751105625,2.5267248265445232,2.5673605650663376,3,3,train,Normal,1.53096604347229
chest_xray_normal,NORMAL2-IM-0440-0001.png,0.4718108599384626,0.5046158879995346,2.8308651596307755,3.0276953279972076,3,3,train,Normal,1.4369878768920898
chest_xray_normal,NORMAL2-IM-0443-0001.png,0.36264789476990694,0.3451816365122795,2.1758873686194415,2.071089819073677,2,2,train,Normal,1.4819886684417725
chest_xray_normal,NORMAL2-IM-0453-0001.png,0.46875287840763724,0.4881441444158554,2.8125172704458237,2.9288648664951324,3,3,train,Normal,1.5040180683135986
chest_xray_normal,NORMAL2-IM-0466-0001.png,0.3183961442361275,0.36410300681988395,1.910376865416765,2.184618040919304,2,2,train,Normal,1.5450000762939453
chest_xray_normal,NORMAL2-IM-0475-0001.png,0.4927222443123659,0.4251279185215632,2.956333465874195,2.5507675111293793,3,3,train,Normal,1.5610332489013672
chest_xray_normal,NORMAL2-IM-0479-0001.png,0.5215329515437285,0.6347764258583386,3.129197709262371,3.8086585551500316,3,4,train,Normal,1.4439904689788818
chest_xray_normal,NORMAL2-IM-0481-0001.png,0.4611978493630886,0.49457410971323645,2.7671870961785316,2.967444658279419,3,3,train,Normal,1.4760053157806396
chest_xray_normal,NORMAL2-IM-0491-0001.png,0.397475354373455,0.38534586876630783,2.38485212624073,2.312075212597847,2,2,train,Normal,1.4670112133026123
chest_xray_normal,NORMAL2-IM-0500-0001.png,0.524178164700667,0.5108544006943703,3.1450689882040024,3.0651264041662216,3,3,train,Normal,1.4849998950958252
chest_xray_normal,NORMAL2-IM-0507-0001.png,0.38678317020336783,0.3310977518558502,2.320699021220207,1.9865865111351013,2,2,train,Normal,1.471959114074707
chest_xray_normal,NORMAL2-IM-0512-0001.png,0.487945648531119,0.4909366418917973,2.927673891186714,2.945619851350784,3,3,train,Normal,1.5780019760131836
chest_xray_normal,NORMAL2-IM-0516-0001.png,0.22692381683737037,0.1888900236226618,1.3615429010242222,1.1333401417359708,1,1,train,Normal,1.496999979019165
chest_xray_normal,NORMAL2-IM-0522-0001.png,0.49520379553238547,0.47477168341477705,2.971222773194313,2.8486301004886623,3,3,train,Normal,1.4970133304595947
chest_xray_normal,NORMAL2-IM-0523-0001.png,0.42960539211829507,0.441007117430369,2.57763235270977,2.6460427045822144,3,3,train,Normal,1.4969635009765625
chest_xray_normal,NORMAL2-IM-0530-0001.png,0.26300834119319916,0.3048968104024728,1.578050047159195,1.8293808624148369,2,2,train,Normal,1.5450007915496826
chest_xray_normal,NORMAL2-IM-0537-0001.png,0.44797347113490105,0.5172045528888702,2.6878408268094063,3.1032273173332214,3,3,train,Normal,1.5810000896453857
chest_xray_normal,NORMAL2-IM-0539-0001.png,0.43069008737802505,0.507062092423439,2.5841405242681503,3.042372554540634,3,3,train,Normal,1.5130393505096436
chest_xray_normal,NORMAL2-IM-0545-0001.png,0.4549882151186466,0.5513218988974888,2.7299292907118797,3.307931393384933,3,3,train,Normal,1.4499609470367432
chest_xray_normal,NORMAL2-IM-0547-0001.png,0.2398356298605601,0.2634558665255705,1.4390137791633606,1.580735199153423,1,2,train,Normal,1.5959985256195068
chest_xray_normal,NORMAL2-IM-0555-0001-0002.png,0.34168292582035065,0.4349217116832733,2.050097554922104,2.60953027009964,2,3,train,Normal,1.4795231819152832
chest_xray_normal,NORMAL2-IM-0559-0001.png,0.4944880654414495,0.581294243534406,2.966928392648697,3.4877654612064357,3,3,train,Normal,1.41802978515625
chest_xray_normal,NORMAL2-IM-0561-0001.png,0.5034192179640135,0.5025010108947754,3.0205153077840805,3.0150060653686523,3,3,train,Normal,1.4299917221069336
chest_xray_normal,NORMAL2-IM-0573-0001.png,0.4057843858997027,0.45303159207105637,2.4347063153982162,2.718189552426338,2,3,train,Normal,1.4335417747497559
chest_xray_normal,NORMAL2-IM-0576-0001.png,0.4934201091527939,0.5452878673871357,2.9605206549167633,3.2717272043228145,3,3,train,Normal,1.4500255584716797
chest_xray_normal,NORMAL2-IM-0578-0001.png,0.34931227192282677,0.3936957381665706,2.0958736315369606,2.3621744289994235,2,2,train,Normal,1.4340014457702637
chest_xray_normal,NORMAL2-IM-0579-0001.png,0.4693677152196566,0.530704508225123,2.8162062913179398,3.1842270493507385,3,3,train,Normal,1.4540290832519531
chest_xray_normal,NORMAL2-IM-0580-0001.png,0.4624568137029807,0.440565379957358,2.774740882217884,2.6433922797441483,3,3,train,Normal,1.447993516921997
chest_xray_normal,NORMAL2-IM-0582-0001.png,0.4276273523767789,0.4804705406228701,2.5657641142606735,2.8828232437372208,3,3,train,Normal,1.482966423034668
chest_xray_normal,NORMAL2-IM-0583-0001.png,0.338801114509503,0.3339291599889596,2.0328066870570183,2.003574959933758,2,2,train,Normal,1.4620013236999512
chest_xray_normal,NORMAL2-IM-0587-0001-0001.png,0.44072316959500313,0.455469566086928,2.6443390175700188,2.7328173965215683,3,3,train,Normal,1.4529974460601807
chest_xray_normal,NORMAL2-IM-0587-0001-0002.png,0.44072316959500313,0.455469566086928,2.6443390175700188,2.7328173965215683,3,3,train,Normal,1.5590291023254395
chest_xray_normal,NORMAL2-IM-0602-0001.png,0.4005335892240206,0.4747514302531878,2.403201535344124,2.848508581519127,2,3,train,Normal,1.4859623908996582
chest_xray_normal,NORMAL2-IM-0603-0001.png,0.44937217483917874,0.47694339603185654,2.6962330490350723,2.861660376191139,3,3,train,Normal,1.4883568286895752
chest_xray_normal,NORMAL2-IM-0604-0001.png,0.48831729715069133,0.3949338023861249,2.929903782904148,2.3696028143167496,3,2,train,Normal,1.4790408611297607
chest_xray_normal,NORMAL2-IM-0627-0001.png,0.22739863706131774,0.32083702956636745,1.3643918223679066,1.9250221773982048,1,2,train,Normal,1.4819996356964111
chest_xray_normal,NORMAL2-IM-0634-0001.png,0.5118279134233792,0.5201551343003908,3.070967480540275,3.1209308058023453,3,3,train,Normal,1.4929912090301514
chest_xray_normal,NORMAL2-IM-0641-0001.png,0.3040830250829458,0.3322405877212683,1.824498150497675,1.9934435263276098,2,2,train,Normal,1.4719886779785156
chest_xray_normal,NORMAL2-IM-0642-0001.png,0.44944925357898075,0.433038646976153,2.6966955214738846,2.5982318818569183,3,3,train,Normal,1.5009982585906982
chest_xray_normal,NORMAL2-IM-0649-0001.png,0.5307482816278934,0.48766501992940897,3.1844896897673607,2.9259901195764537,3,3,train,Normal,1.5179710388183594
chest_xray_normal,NORMAL2-IM-0651-0001.png,0.4536068240801493,0.5388767023881276,2.721640944480896,3.2332602143287654,3,3,train,Normal,1.6120336055755615
chest_xray_normal,NORMAL2-IM-0661-0001.png,0.31332068145275116,0.32834094514449436,1.879924088716507,1.9700456708669662,2,2,train,Normal,1.448028564453125
chest_xray_normal,NORMAL2-IM-0666-0001.png,0.3021416962146759,0.3181659119824568,1.8128501772880554,1.9089954718947408,2,2,train,Normal,1.4479997158050537
chest_xray_normal,NORMAL2-IM-0668-0001.png,0.49379368871450424,0.5724081210792065,2.9627621322870255,3.434448726475239,3,3,train,Normal,1.5492734909057617
chest_xray_normal,NORMAL2-IM-0680-0001.png,0.3594207937518755,0.41854460537433624,2.1565247625112534,2.5112676322460175,2,3,train,Normal,1.5249993801116943
chest_xray_normal,NORMAL2-IM-0686-0001.png,0.5073874033987522,0.4748214644690354,3.0443244203925133,2.8489287868142124,3,3,train,Normal,1.4529993534088135
chest_xray_normal,NORMAL2-IM-0698-0001.png,0.5132599510252476,0.526945819457372,3.0795597061514854,3.1616749167442317,3,3,train,Normal,1.4562554359436035
chest_xray_normal,NORMAL2-IM-0700-0001.png,0.4324648330609004,0.5621008152763048,2.594788998365402,3.3726048916578293,3,3,train,Normal,1.4530303478240967
chest_xray_normal,NORMAL2-IM-0705-0001.png,0.3550943446656068,0.45181290805339813,2.130566067993641,2.710877448320389,2,3,train,Normal,1.4340009689331055
chest_xray_normal,NORMAL2-IM-0707-0001.png,0.3786379707356293,0.4475850537419319,2.271827824413776,2.6855103224515915,2,3,train,Normal,1.4330379962921143
chest_xray_normal,NORMAL2-IM-0719-0001.png,0.40730128685633343,0.5387018943826357,2.4438077211380005,3.2322113662958145,2,3,train,Normal,1.4229850769042969
chest_xray_normal,NORMAL2-IM-0727-0001.png,0.4360595867037773,0.5832052752375603,2.616357520222664,3.4992316514253616,3,3,train,Normal,1.413999319076538
chest_xray_normal,NORMAL2-IM-0746-0001.png,0.3800034783780575,0.36517441272735596,2.280020870268345,2.1910464763641357,2,2,train,Normal,1.4110283851623535
chest_xray_normal,NORMAL2-IM-0772-0001.png,0.23381733211378253,0.2573806705574194,1.4029039926826952,1.5442840233445165,1,2,train,Normal,1.428999900817871
chest_xray_normal,NORMAL2-IM-0774-0001.png,0.40053494771321607,0.38143375515937805,2.4032096862792964,2.2886025309562683,2,2,train,Normal,1.4159998893737793
chest_xray_normal,NORMAL2-IM-0780-0001.png,0.35207817393044627,0.41892445335785544,2.112469043582678,2.513546720147133,2,3,train,Normal,1.4499998092651367
chest_xray_normal,NORMAL2-IM-0781-0001.png,0.4201466888189316,0.5316094954808552,2.5208801329135895,3.1896569728851314,3,3,train,Normal,1.4409990310668945
chest_xray_normal,NORMAL2-IM-0798-0001.png,0.5227320864796638,0.4734607798357804,3.136392518877983,2.8407646790146823,3,3,train,Normal,1.4600005149841309
chest_xray_normal,NORMAL2-IM-0807-0001.png,0.43044624974330264,0.4696091910203298,2.582677498459816,2.8176551461219788,3,3,train,Normal,1.4940009117126465
chest_xray_normal,NORMAL2-IM-0809-0001.png,0.5196422996620337,0.5423997019728024,3.1178537979722023,3.2543982118368144,3,3,train,Normal,1.4710299968719482
chest_xray_normal,NORMAL2-IM-0821-0001.png,0.32263102630774176,0.3620908657709757,1.9357861578464506,2.1725451946258545,2,2,train,Normal,1.4969992637634277
chest_xray_normal,NORMAL2-IM-0822-0001.png,0.43309173981348675,0.4244806542992592,2.5985504388809204,2.546883925795555,3,3,train,Normal,1.5169997215270996
chest_xray_normal,NORMAL2-IM-0824-0001.png,0.5265349075198174,0.59343800197045,3.159209445118904,3.5606280118227005,3,4,train,Normal,1.4759998321533203
chest_xray_normal,NORMAL2-IM-0831-0001.png,0.47734534988800686,0.5611761634548504,2.864072099328041,3.3670569807291026,3,3,train,Normal,1.4799995422363281
chest_xray_normal,NORMAL2-IM-0832-0001-0001.png,0.5199938304722309,0.5201906363169352,3.1199629828333855,3.1211438179016113,3,3,train,Normal,1.5479893684387207
chest_xray_normal,NORMAL2-IM-0838-0001.png,0.549249207911392,0.6351934677610794,3.295495247468352,3.811160806566477,3,4,train,Normal,1.4500007629394531
chest_xray_normal,NORMAL2-IM-0842-0001.png,0.48506817469994223,0.3961705093582471,2.9104090481996536,2.3770230561494827,3,2,train,Normal,1.4529993534088135
chest_xray_normal,NORMAL2-IM-0847-0001.png,0.4626360783974329,0.5076153526703516,2.775816470384598,3.04569211602211,3,3,train,Normal,1.4430439472198486
chest_xray_normal,NORMAL2-IM-0851-0001.png,0.35410223528742785,0.3877391517162323,2.124613411724567,2.326434910297394,2,2,train,Normal,1.4609999656677246
chest_xray_normal,NORMAL2-IM-0852-0001.png,0.5390826128423214,0.6287242292116085,3.2344956770539284,3.7723453752696514,3,4,train,Normal,1.4530000686645508
chest_xray_normal,NORMAL2-IM-0856-0001.png,0.43852370729049045,0.4757218410571416,2.631142243742943,2.8543310463428497,3,3,train,Normal,1.428999900817871
chest_xray_normal,NORMAL2-IM-0858-0001.png,0.3833674527704716,0.2939639762043953,2.3002047166228294,1.7637838572263718,2,2,train,Normal,1.415999174118042
chest_xray_normal,NORMAL2-IM-0865-0001.png,0.35169748216867447,0.4262546276052792,2.110184893012047,2.5575277656316753,2,3,train,Normal,1.4210002422332764
chest_xray_normal,NORMAL2-IM-0882-0001.png,0.308010662595431,0.2834453706940015,1.8480639755725858,1.700672224164009,2,2,train,Normal,1.4689993858337402
chest_xray_normal,NORMAL2-IM-0897-0001.png,0.46476832653085387,0.5251438518365223,2.7886099591851234,3.150863111019134,3,3,train,Normal,1.5539979934692383
chest_xray_normal,NORMAL2-IM-0898-0001.png,0.5075003964205582,0.4613170325756073,3.0450023785233493,2.767902195453644,3,3,train,Normal,1.5229997634887695
chest_xray_normal,NORMAL2-IM-0899-0001.png,0.41433860858281446,0.4675758630037308,2.4860316514968868,2.8054551780223846,2,3,train,Normal,1.5049993991851807
chest_xray_normal,NORMAL2-IM-0905-0001.png,0.550633259738485,0.5750954747200012,3.30379955843091,3.4505728483200073,3,3,train,Normal,1.514000654220581
chest_xray_normal,NORMAL2-IM-0906-0001.png,0.4735492169857025,0.47216444214185077,2.841295301914215,2.8329866528511047,3,3,train,Normal,1.509000539779663
chest_xray_normal,NORMAL2-IM-0915-0001.png,0.472617506980896,0.42357829213142395,2.835705041885376,2.5414697527885437,3,3,train,Normal,1.5010297298431396
chest_xray_normal,NORMAL2-IM-0919-0001.png,0.32366112122933066,0.360315166413784,1.941966727375984,2.161890998482704,2,2,train,Normal,1.519972562789917
chest_xray_normal,NORMAL2-IM-0923-0001.png,0.4125923154254754,0.4339914172887802,2.4755538925528526,2.6039485037326813,2,3,train,Normal,1.5370001792907715
chest_xray_normal,NORMAL2-IM-0925-0001.png,0.22291237240036327,0.2264130798478921,1.3374742344021797,1.3584784790873528,1,1,train,Normal,1.662322759628296
chest_xray_normal,NORMAL2-IM-0927-0001.png,0.42874678721030557,0.47168232003847754,2.572480723261833,2.8300939202308655,3,3,train,Normal,1.7290472984313965
chest_xray_normal,NORMAL2-IM-0936-0001.png,0.298305665453275,0.2733104551831881,1.7898339927196503,1.6398627310991285,2,2,train,Normal,1.5160024166107178
chest_xray_normal,NORMAL2-IM-0937-0001.png,0.3735561060408751,0.35134760042031604,2.2413366362452507,2.1080856025218964,2,2,train,Normal,1.5129644870758057
chest_xray_normal,NORMAL2-IM-0939-0001.png,0.3219459131360054,0.3410908517738183,1.9316754788160324,2.04654511064291,2,2,train,Normal,1.4879734516143799
chest_xray_normal,NORMAL2-IM-0944-0001.png,0.3190875376264254,0.3922948986291885,1.9145252257585523,2.353769391775131,2,2,train,Normal,1.5490257740020752
chest_xray_normal,NORMAL2-IM-0950-0001.png,0.39890588695804274,0.4108751714229584,2.3934353217482567,2.4652510285377502,2,2,train,Normal,1.5369973182678223
chest_xray_normal,NORMAL2-IM-0954-0001.png,0.30723576433956623,0.27188102031747496,1.8434145860373974,1.6312861219048498,2,2,train,Normal,1.5659692287445068
chest_xray_normal,NORMAL2-IM-0957-0001.png,0.3831121337910493,0.36732720707853633,2.298672802746296,2.203963242471218,2,2,train,Normal,1.5239884853363037
chest_xray_normal,NORMAL2-IM-0961-0001.png,0.38306444759170216,0.3818566588064034,2.298386685550213,2.2911399528384204,2,2,train,Normal,1.5089662075042725
chest_xray_normal,NORMAL2-IM-0965-0001.png,0.5125608419378599,0.47450056672096247,3.075365051627159,2.8470034003257747,3,3,train,Normal,1.5369718074798584
chest_xray_normal,NORMAL2-IM-0979-0001.png,0.48874675730864203,0.4154944742719332,2.9324805438518524,2.4929668456315994,3,2,train,Normal,1.493028163909912
chest_xray_normal,NORMAL2-IM-0986-0001.png,0.37954899544517195,0.39000593622525526,2.277293972671032,2.3400356173515315,2,2,train,Normal,1.5089607238769531
chest_xray_normal,NORMAL2-IM-0993-0001.png,0.38526346286137897,0.3864179601271947,2.311580777168274,2.3185077607631683,2,2,train,Normal,1.5119998455047607
chest_xray_normal,NORMAL2-IM-1005-0001.png,0.43734096239010495,0.5508102302749951,2.6240457743406296,3.3048613816499706,3,3,train,Normal,1.4939589500427246
chest_xray_normal,NORMAL2-IM-1014-0001.png,0.4306568478544553,0.4952636212110519,2.583941087126732,2.971581727266311,3,3,train,Normal,1.5300312042236328
chest_xray_normal,NORMAL2-IM-1018-0001.png,0.41376690318187076,0.4483383471767107,2.4826014190912247,2.6900300830602646,2,3,train,Normal,1.4730048179626465
chest_xray_normal,NORMAL2-IM-1028-0001.png,0.36650783816973365,0.38411912570397055,2.199047029018402,2.3047147542238235,2,2,train,Normal,1.652000904083252
chest_xray_normal,NORMAL2-IM-1037-0001.png,0.24735448323190212,0.29010025660196936,1.4841268993914127,1.7406015396118162,1,2,train,Normal,1.543999433517456
chest_xray_normal,NORMAL2-IM-1038-0001.png,0.43330713485678035,0.4941120222210884,2.599842809140682,2.9646721333265305,3,3,train,Normal,1.5670347213745117
chest_xray_normal,NORMAL2-IM-1067-0001-0001.png,0.3282403101523717,0.3943356474240621,1.9694418609142303,2.3660138845443726,2,2,train,Normal,1.5739526748657227
chest_xray_normal,NORMAL2-IM-1067-0001.png,0.43162699043750763,0.44438498218854267,2.5897619426250458,2.666309893131256,3,3,train,Normal,1.550969123840332
chest_xray_normal,NORMAL2-IM-1084-0001.png,0.3368185572326183,0.4731273104747137,2.0209113433957095,2.838763862848282,2,3,train,Normal,1.5775492191314697
chest_xray_normal,NORMAL2-IM-1090-0001.png,0.4611441120505333,0.4592905839284261,2.7668646723031998,2.7557435035705566,3,3,train,Normal,1.5460011959075928
chest_xray_normal,NORMAL2-IM-1094-0001.png,0.508645827571551,0.5018687049547831,3.051874965429306,3.0112122297286987,3,3,train,Normal,1.4830036163330078
chest_xray_normal,NORMAL2-IM-1102-0001-0002.png,0.4877130289872487,0.5103691642483075,2.9262781739234924,3.062214985489845,3,3,train,Normal,1.468946933746338
chest_xray_normal,NORMAL2-IM-1103-0001-0001.png,0.46508946269750595,0.39644650742411613,2.7905367761850357,2.378679044544697,3,2,train,Normal,1.4560003280639648
chest_xray_normal,NORMAL2-IM-1104-0001.png,0.4310935686031977,0.46297022700309753,2.5865614116191864,2.777821362018585,3,3,train,Normal,1.5819971561431885
chest_xray_normal,NORMAL2-IM-1106-0001.png,0.4725198100010554,0.4527917603651682,2.8351188600063324,2.7167505621910095,3,3,train,Normal,1.5449960231781006
chest_xray_normal,NORMAL2-IM-1111-0001.png,0.5123668151597182,0.48022783547639847,3.074200890958309,2.881367012858391,3,3,train,Normal,1.5550036430358887
chest_xray_normal,NORMAL2-IM-1116-0001-0002.png,0.29675776697695255,0.35337086766958237,1.7805466018617153,2.120225206017494,2,2,train,Normal,1.512967586517334
chest_xray_normal,NORMAL2-IM-1117-0001.png,0.4558494811256727,0.4796716471513112,2.735096886754036,2.8780298829078674,3,3,train,Normal,1.49399995803833
chest_xray_normal,NORMAL2-IM-1127-0001.png,0.3760738099614779,0.31959098080794013,2.2564428597688675,1.9175458848476408,2,2,train,Normal,1.5339910984039307
chest_xray_normal,NORMAL2-IM-1136-0001.png,0.5018059052526951,0.5496941059827805,3.0108354315161705,3.2981646358966827,3,3,train,Normal,1.4929897785186768
chest_xray_normal,NORMAL2-IM-1142-0001.png,0.4113479604323705,0.3638077601790428,2.468087762594223,2.182846561074257,2,2,train,Normal,1.501988410949707
chest_xray_normal,NORMAL2-IM-1144-0001.png,0.4760882779955864,0.49837179978688556,2.8565296679735184,2.9902307987213135,3,3,train,Normal,1.552971363067627
chest_xray_normal,NORMAL2-IM-1150-0001.png,0.4784278186659018,0.436908113459746,2.870566911995411,2.6214486807584763,3,3,train,Normal,1.5769710540771484
chest_xray_normal,NORMAL2-IM-1152-0001-0002.png,0.5145334278543789,0.465687649945418,3.0872005671262737,2.7941258996725082,3,3,train,Normal,1.5489699840545654
chest_xray_normal,NORMAL2-IM-1152-0001.png,0.47955895463625586,0.4894821892182032,2.8773537278175354,2.9368931353092194,3,3,train,Normal,1.5629980564117432
chest_xray_normal,NORMAL2-IM-1173-0001.png,0.507734319816033,0.5854098573327065,3.0464059188961983,3.5124591439962387,3,4,train,Normal,1.5620007514953613
chest_xray_normal,NORMAL2-IM-1177-0001.png,0.45107644920547807,0.525139366587003,2.706458695232868,3.150836199522018,3,3,train,Normal,1.5459685325622559
chest_xray_normal,NORMAL2-IM-1180-0001.png,0.4792013205587864,0.4436562284827232,2.8752079233527184,2.661937370896339,3,3,train,Normal,1.4949603080749512
chest_xray_normal,NORMAL2-IM-1183-0001.png,0.5126513118545214,0.5113484958807627,3.0759078711271286,3.0680909752845764,3,3,train,Normal,1.5669679641723633
chest_xray_normal,NORMAL2-IM-1185-0001.png,0.49734552949666977,0.5610588838656743,2.9840731769800186,3.3663533031940456,3,3,train,Normal,1.500959873199463
chest_xray_normal,NORMAL2-IM-1188-0001.png,0.2507171103109916,0.3305051773786545,1.5043026618659496,1.9830310642719269,2,2,train,Normal,1.5969641208648682
chest_xray_normal,NORMAL2-IM-1198-0001.png,0.43682704741756123,0.4898605147997538,2.6209622845053673,2.939163088798523,3,3,train,Normal,1.5549647808074951
chest_xray_normal,NORMAL2-IM-1201-0001.png,0.5108825353284677,0.5114503428339958,3.065295211970806,3.068702057003975,3,3,train,Normal,1.5059635639190674
chest_xray_normal,NORMAL2-IM-1206-0001.png,0.5244053993374109,0.5099245520929495,3.1464323960244656,3.0595473125576973,3,3,train,Normal,1.4809520244598389
chest_xray_normal,NORMAL2-IM-1218-0001.png,0.4371187798678875,0.44249729563792545,2.622712679207325,2.654983773827553,3,3,train,Normal,1.5339982509613037
chest_xray_normal,NORMAL2-IM-1219-0001.png,0.5323896184563637,0.5750200934708118,3.194337710738182,3.450120560824871,3,3,train,Normal,1.5169687271118164
chest_xray_normal,NORMAL2-IM-1223-0001.png,0.3511166150371233,0.3767232870062192,2.10669969022274,2.2603397220373154,2,2,train,Normal,1.4799716472625732
chest_xray_normal,NORMAL2-IM-1228-0001.png,0.4934963633616765,0.44807835419972736,2.960978180170059,2.6884701251983643,3,3,train,Normal,1.5160012245178223
chest_xray_normal,NORMAL2-IM-1243-0001.png,0.40458452825744945,0.34228617077072454,2.427507169544697,2.0537170246243472,2,2,train,Normal,1.4839668273925781
chest_xray_normal,NORMAL2-IM-1244-0001.png,0.4649893455207348,0.434495764474074,2.7899360731244087,2.6069745868444443,3,3,train,Normal,1.5959713459014893
chest_xray_normal,NORMAL2-IM-1260-0001.png,0.46920913457870483,0.5347490559021632,2.815254807472229,3.208494335412979,3,3,train,Normal,1.5460352897644043
chest_xray_normal,NORMAL2-IM-1261-0001.png,0.4702584482729435,0.3949920559922854,2.821550689637661,2.3699523359537125,3,2,train,Normal,1.5569701194763184
chest_xray_normal,NORMAL2-IM-1262-0001.png,0.48607640216747916,0.4258122593164444,2.916458413004875,2.5548735558986664,3,3,train,Normal,1.7023735046386719
chest_xray_normal,NORMAL2-IM-1267-0001.png,0.46434462939699495,0.4455358286698659,2.7860677763819695,2.6732149720191956,3,3,train,Normal,1.5679609775543213
chest_xray_normal,NORMAL2-IM-1269-0001-0001.png,0.41012945647041,0.35172222554683685,2.46077673882246,2.110333353281021,2,2,train,Normal,1.4889709949493408
chest_xray_normal,NORMAL2-IM-1269-0001.png,0.479483517507712,0.5491758783658345,2.8769011050462723,3.295055270195007,3,3,train,Normal,1.516965627670288
chest_xray_normal,NORMAL2-IM-1274-0001.png,0.45785753180583316,0.4161788498361905,2.747145190834999,2.4970730990171432,3,2,train,Normal,1.5719575881958008
chest_xray_normal,NORMAL2-IM-1289-0001.png,0.5004525085290272,0.5604155659675598,3.0027150511741634,3.362493395805359,3,3,train,Normal,1.5700023174285889
chest_xray_normal,NORMAL2-IM-1290-0001.png,0.4505906030535698,0.3676306356986363,2.7035436183214188,2.205783814191818,3,2,train,Normal,1.624617099761963
chest_xray_normal,NORMAL2-IM-1291-0001.png,0.2508793796102206,0.2817306729654471,1.5052762776613235,1.6903840377926826,2,2,train,Normal,1.5920045375823975
chest_xray_normal,NORMAL2-IM-1293-0001.png,0.5309969683488209,0.6315130305786928,3.1859818100929256,3.7890781834721565,3,4,train,Normal,1.518998622894287
chest_xray_normal,NORMAL2-IM-1294-0001.png,0.44695678601662314,0.5295807272195816,2.681740716099739,3.1774843633174896,3,3,train,Normal,1.4839940071105957
chest_xray_normal,NORMAL2-IM-1308-0001.png,0.36155214409033454,0.4196519056955973,2.1693128645420074,2.517911434173584,2,3,train,Normal,1.4959652423858643
chest_xray_normal,NORMAL2-IM-1310-0001.png,0.4266900892059008,0.5178987830877304,2.560140535235405,3.1073926985263824,3,3,train,Normal,1.4719843864440918
